Left Cerebellum,Right Cerebellum,Left Brainstem,Right Brainstem,Left Cerebrum,Right Cerebrum,Inter-Hemispheric,filename,subject,emotion,priming,Posterior Lobe,Medulla,Temporal Lobe,Limbic Lobe,Frontal Lobe,Sub-lobar,Pons,Anterior Lobe,Occipital Lobe,Midbrain,Frontal-Temporal Space,Parietal Lobe,Gray Matter,White Matter,Cerebro-Spinal Fluid,true_label,predicted_label,error_count
-0.0389449318995899,-0.0732116938363595,-0.0828930190496837,-0.5764284695649117,-0.4663955878503271,-0.3342516315156356,-0.2777660341278951,./emotion-fmri-neu/cp016_beta_anger_incongruent_c0.nii.gz,16,anger,incongruent,0.0889289282179745,-0.257605681939137,-0.3104969252388107,-0.3532297716176942,-0.3548755425508638,-0.3909492239677995,-0.3160703626058357,-0.3822089433063551,-0.2879364817581508,-0.347879241869382,-0.3947535161701121,-0.7570043310049246,-0.3671586173466192,-0.3397863136133949,-0.2052600588182096,anger,fear,1
0.00561891677994,0.7191078132616443,-1.21595046818571,-1.3012604451265122,-0.3944526490317334,-0.1822567141919479,-0.3450838114056583,./emotion-fmri-neu/cp003_beta_disgust_neutral_c0.nii.gz,3,disgust,neutral,0.4161112528808472,-2.312377946408019,-0.2263064613706331,-0.5472814881403237,-0.4918000589668038,-0.9039148459881472,-1.6021036814350187,0.2722453768726871,1.5110374128027182,-0.7294576632983403,-1.3762377653652562,-0.5323317457431913,0.0049141384032411,-0.3765317299247551,-1.8714969078615016,disgust,fear,1
0.0736091462552831,0.6779475456547353,0.202803236472112,0.3063221363675605,0.3877007323095513,0.438309218436545,-0.1441584747775856,./emotion-fmri-neu/cp007_beta_disgust_incongruent_c0.nii.gz,7,disgust,incongruent,0.4593522949890169,-0.3414698752907166,-0.1294149127895442,-0.2615955087380031,0.0235074937561599,0.2592475086002564,0.1258148506255966,0.234547068549872,3.3685512522315864,0.4905817093285246,-0.6896376003440341,0.3479795756941628,0.4748536455664577,0.3805627067525877,0.0571406996325673,disgust,anger,1
0.0953331080033857,0.486014108427608,-1.0993812525804822,-1.293800599000562,0.4908273157283843,0.5044228940741486,0.2746610705692112,./emotion-fmri-neu/cp012_beta_disgust_congruent_c0.nii.gz,12,disgust,congruent,0.5506456044193866,-1.5857226112276903,-0.0034646610376482,-0.5095486495742496,0.5456802819636011,-0.0483696329222924,-2.2298588846094893,-0.2952017973047496,1.8225514810512025,-0.1718198894162972,0.21956662860175,1.0886050417644495,0.4812856442443865,0.47011159966009,0.9581365816678163,disgust,anger,1
0.1364187683292588,0.0345090027066538,-0.5370701885595548,-0.8620785150436004,0.3178905915483535,0.1249445794701556,0.8360765977697587,./emotion-fmri-neu/cp012_beta_disgust_neutral_c0.nii.gz,12,disgust,neutral,-0.16372081826797,-1.669886185867995,0.2357802973626645,-0.2276550607111909,0.2822469046160911,-0.9930179129719278,-0.1776300727825731,0.6771396131486573,2.940475579936061,-0.9744038660440908,1.2179446927185464,-0.7378035062535134,0.5261315943732088,-0.1335436675588157,-2.281715141423581,disgust,fear,1
0.1562123614270781,-0.3156897571283566,-0.2420145279548549,-0.8519330735632672,0.6449616621803992,0.2375096862263688,0.0252062219994614,./emotion-fmri-neu/cp028_beta_fear_neutral_c0.nii.gz,28,fear,neutral,-0.2782161995828109,-1.992803791340588,-0.1345715826682869,-0.0767477776225354,-0.0196770659525513,-0.1743065438701919,-1.0718931890006416,0.4063129507222307,4.763735223479672,0.2354133258461995,-1.6509465882319132,-0.1854513496178577,0.3170739849293544,0.4618514307777684,-0.356166642527787,fear,disgust,1
0.1664593922087957,0.817874197244879,0.0816408422489271,-0.1890972699330289,0.5523599741750679,0.2230842627860656,-0.8723862746799269,./emotion-fmri-neu/cp007_beta_anger_neutral_c0.nii.gz,7,anger,neutral,0.7610549938501763,-0.8018339869393315,-0.0405921563342001,-0.5013222253686485,0.344180603999379,-0.00488353726435,0.0691147057646509,-0.0560732193896221,2.490362584806391,-0.0073000515234433,0.4173010653502065,0.2973271435656446,0.5504212332439727,0.3075090582915315,-0.5428384476746139,anger,disgust,1
0.1794320300622305,-0.1393631204269068,-0.3104566635590732,-0.6855219822239991,0.7774956963353563,0.741813128219848,0.9783015583124656,./emotion-fmri-neu/cp030_beta_anger_incongruent_c0.nii.gz,30,anger,incongruent,0.1587306916086199,-1.0645636781613312,-0.1939748887181443,-0.2679525093233537,0.3108502336414523,-0.5350160552466849,-0.8309471732640156,-0.3007802082655291,6.238649408918852,-0.0750512172134734,0.3122511538030337,0.5835924087339496,0.7355173868248215,0.6352379436211526,-1.238372007560552,anger,disgust,1
0.2074490907203354,-0.1544533007347674,-0.2152766329139758,-0.3513048698390529,-0.547965144120859,-0.6565868687747309,-0.9233006845857328,./emotion-fmri-neu/cp016_beta_disgust_incongruent_c0.nii.gz,16,disgust,incongruent,0.0887490309376865,-0.8906199441249526,-0.8380643723218782,-0.6451708071698671,-0.5412567459301809,-0.5891485695335401,0.0125337289372471,-0.1218323632245119,0.1406258645287686,-0.429446630037105,-0.3463479452325969,-1.0647849428505292,-0.4901985750098465,-0.5460722445804035,-0.6056087665302604,disgust,fear,1
0.2590607843740253,0.0764563622840414,0.3352384457818342,0.1761045287439719,0.2210475238660355,0.0044637131573817,0.5285415972678001,./emotion-fmri-neu/cp016_beta_anger_neutral_c0.nii.gz,16,anger,neutral,0.3977093864767536,2.326364283014897,0.1693605958422595,0.5100447667193067,0.0561757459840118,0.3893788885419645,0.0263727294820726,-0.3408213592186253,0.0668311001632388,0.0530168218461394,1.6710630219339333,-0.3099336440228331,0.1422243907757279,0.0789944903297161,0.301838680864227,anger,disgust,1
0.2692461109265985,0.0260910375188922,-0.055914484391996,-0.3333064328931623,0.7528232117993932,0.4180503984398734,-0.6580121250483222,./emotion-fmri-neu/cp008_beta_fear_incongruent_c0.nii.gz,8,fear,incongruent,0.7388140824590372,-2.710622332031882,-0.0910741783567118,-0.3753239179063453,0.7520340081517831,-0.0379788803197039,0.061340288277599,-1.1690971895046816,3.2147272720510065,0.0820580728477769,1.7904859310645238,0.0545684357887023,0.6362899408569583,0.4626396242465401,-1.0656447781657372,fear,disgust,1
0.3190355015368947,0.8991022494889308,-0.2214186880158078,0.2983193592248617,-0.7647977336131572,-0.4661339592194464,-0.6468460803316861,./emotion-fmri-neu/cp007_beta_fear_neutral_c0.nii.gz,7,fear,neutral,0.3938461643726821,-0.8556388162963815,-0.5852242310526382,-0.9888142374617988,-1.3090984619419126,-0.6247374243472879,-0.916463841473718,1.1108544179067343,2.3410925466654304,1.077680471257522,-0.2513511245751698,-0.9152252325717652,-0.2267160253425512,-0.6856805800658121,-1.571925628250766,fear,disgust,1
0.4115548961802477,0.4109554566130134,-1.7189489211657745,-1.9488811784518212,0.1675151067020202,-0.1429981651468266,0.4706361225027544,./emotion-fmri-neu/cp012_beta_anger_congruent_c0.nii.gz,12,anger,congruent,0.7995271938350006,0.5068694312253164,-0.5021149927598021,-1.216733126554976,0.2928459347793957,-1.937551110320964,-0.833837600048906,-0.4847226700779978,2.4812563861412347,-3.204273447507358,0.0842097737801119,0.5005807680773656,0.3207698983041144,-0.1639820481884279,-3.0866858604346232,anger,disgust,1
0.4167132669448983,1.294364514863308,0.3347143192914028,0.2370197419908395,-1.3047870029380182,-1.3598252947847995,-3.9531264492775375,./emotion-fmri-neu/cp007_beta_disgust_congruent_c0.nii.gz,7,disgust,congruent,0.9783401999014188,0.4288897751931551,-0.886111854938788,-2.0603272817258818,-2.311655205188182,-0.9706681890551696,0.2774916084536627,0.6091022168229628,1.915462629492976,0.2628366813352113,0.0669817180315451,-1.7279577945094593,-0.915381995777244,-1.1346370288030965,-2.125409993907477,disgust,fear,1
0.4237003589307292,0.4527492786230773,0.0832797459368186,0.014367311729687,0.1453061599703737,-0.0134544460975418,0.1758389089809569,./emotion-fmri-neu/cp016_beta_fear_incongruent_c0.nii.gz,16,fear,incongruent,0.6025875857326728,-0.1105371036944754,0.0532902639748338,-0.059102274740891,0.0276517394888969,-0.0990888573992676,-0.2364056523420054,0.0470774687479734,0.6337814501695942,0.3390160724904559,0.0131799093122407,-0.0407727056542498,0.2040855701649354,0.025054503453062,-0.0992908376196285,fear,disgust,1
0.4520209763560891,0.8343135804050357,0.5405866280767798,0.6101405804783318,0.0734810370373049,0.1480083908180486,1.0644538561771633,./emotion-fmri-neu/cp016_beta_anger_congruent_c0.nii.gz,16,anger,congruent,0.5627798474267582,0.3306290822624796,0.1307653219497945,-0.031084485972034,0.0248018975855769,-0.0627294709141215,1.0156519465004712,0.8146760598792949,1.111941910650568,0.2197273058903498,1.3752344961186271,-0.2435115775178573,0.3751844657957213,-0.0376656491426627,-0.4096318140510668,anger,fear,1
0.4991085984848042,0.6014587162473184,-2.181631311443044,-2.311746709310352,0.1827324844423552,0.155638995128928,-0.9064116983283268,./emotion-fmri-neu/cp014_beta_fear_neutral_c0.nii.gz,14,fear,neutral,1.397596614101582,-3.985203172759606,-0.2157178564572739,-0.6606776990755443,-0.0014079589715086,-0.4788920087684996,-1.1860549353668803,-1.3304418259775728,3.007402560325478,-2.857821366476242,2.030909536720698,-0.056091666985158,0.3360681983151383,0.1284901647475331,-1.7618380232231996,fear,anger,1
0.5574744932238739,-0.1322690915655584,0.1980026192398859,-0.01355842993501,0.1569365394646523,0.1354864492193945,-1.2776609113628454,./emotion-fmri-neu/cp028_beta_fear_incongruent_c0.nii.gz,28,fear,incongruent,0.2694468419159903,-0.1556664065771191,-0.5519810693049891,-0.578193427884019,-0.5481663913856057,-0.7389358828914933,-0.7970380833571439,0.1132900104824735,5.5753750404608615,0.9573117374181904,-0.9670437328659738,-0.2197677695195383,0.1677220158348686,0.2016769554817778,-1.546442356950621,fear,disgust,1
0.6164705197817149,0.4531417108073802,-0.1204645933018555,-0.4777233313540583,0.4264323536025551,0.0933226485187044,0.1442530337316781,./emotion-fmri-neu/cp015_beta_disgust_neutral_c0.nii.gz,15,disgust,neutral,0.6927043220217267,-0.8596543084077221,0.2670233055018058,-0.4388639143351973,0.0999381230072894,-0.1080637162952232,-0.8375824175115826,0.228028626337329,1.612049716276708,0.3129838883304996,0.225590069435903,0.3735354491961825,0.5563823432427155,0.0526553228086722,-0.6171701675456164,disgust,fear,1
0.6955404510315362,0.3924516737607998,0.285174675616697,-0.3871831240353529,1.4305362572167133,1.7586953939976555,2.399432040248576,./emotion-fmri-neu/cp012_beta_anger_neutral_c0.nii.gz,12,anger,neutral,0.562859818597242,-2.076592575125922,0.952363629732784,0.6698484117743364,1.3923673320199517,-0.1953674400796446,-0.5584309406493245,0.5091081887907523,4.6685012401770525,0.8286135022651051,1.3005662523345645,2.689418047353255,1.7328030095641784,1.2041932896446912,-1.7799815141970587,anger,disgust,1
0.6996326574555433,0.9126216381938496,-1.00306105214281,-1.552544275009051,-0.7351650033089557,-0.6428853592181836,-1.2949081623188838,./emotion-fmri-neu/cp021_beta_disgust_neutral_c0.nii.gz,21,disgust,neutral,1.1283280425349664,-2.0866993170083306,-0.943145701506996,-1.8686801856832624,-1.3615023468115703,-1.2034583829139045,-1.614927815329652,0.0894998691116382,3.865583663980423,-0.7943770796375705,-1.5053089883832682,-0.9872982802231952,-0.2365396636671952,-0.7090018618887357,-1.621814333786463,disgust,fear,1
0.7182776050040316,2.0035752614271143,1.1304702517837018,1.2954203196588605,0.8418649327303489,0.2560615997079791,0.8357607098314064,./emotion-fmri-neu/cp026_beta_anger_neutral_c0.nii.gz,26,anger,neutral,1.073964794859203,0.3666489234948644,0.9575519396639626,-0.1534365173612454,-0.1805277209228749,-1.128902940036702,0.5802989162125929,2.021078198296493,4.519896400659666,1.9494108772829537,-0.2383234764584159,0.7871089559793105,1.0993555530825043,0.224626576237779,-2.1530564657878646,anger,disgust,1
0.7721876335547007,0.8543800878468444,-0.5927309999279384,-0.50979819384231,0.8621085153486446,0.6477633955884053,0.9445912792518256,./emotion-fmri-neu/cp015_beta_anger_neutral_c0.nii.gz,15,anger,neutral,1.2462756172961695,1.0784146444339149,0.7742460260429188,0.3490480760438681,0.6090169461820266,-0.2328069479363867,-0.7844933801107452,-0.1691048213202093,2.85162186232642,-0.667073439999788,0.0416930507803441,0.5931742823981491,1.02438717586489,0.5111556148931083,-0.6950547619487418,anger,disgust,1
0.8196667518661285,1.1949989611358376,-0.5371991602861186,-0.6484416558695681,0.8938542981021438,0.8823413844925517,0.3107275729849471,./emotion-fmri-neu/cp022_beta_fear_congruent_c0.nii.gz,22,fear,congruent,1.0760498580416469,-2.675432349857304,1.271113919564255,-0.0120649524628749,0.6733029487147997,0.6742093243855806,-0.980250142158658,0.8943688823887425,2.648944013003087,0.1791971712293849,1.9670186638451892,0.373142295388747,1.0687782652857991,0.7409942717274203,0.4394315289335155,fear,anger,1
0.8261350345077392,1.7011852051319245,-0.453795255407707,-0.388575111807466,0.3712616970525521,0.2043228503466747,0.6722192723002959,./emotion-fmri-neu/cp003_beta_anger_incongruent_c0.nii.gz,3,anger,incongruent,1.497095085743406,-1.0400187602289328,-0.3267405474839962,-0.1505445155712476,0.0407071118315987,-0.1108866802598332,-0.5479681122413368,0.7135933285384991,3.3658423191592357,-0.1824449808972267,-0.3824685638591989,-0.1413263165578233,0.7359937640725939,0.1130780214930994,-1.0109269200000532,anger,fear,1
0.8572249399318287,1.1487539996812182,0.9950559194639332,1.509405603011588,-0.0150359509264063,-0.1366270237365848,0.4425041182173101,./emotion-fmri-neu/cp006_beta_disgust_congruent_c0.nii.gz,6,disgust,congruent,0.7433161428676379,-1.617385902880545,-0.4003047947043009,-0.3149234521911883,-0.4293072890930386,-0.7203191636983572,1.2743661121822345,1.6045080693874865,2.6329266468960757,1.78939045152328,-0.1046468426611546,-0.1952852190237596,0.3325081230838567,-0.2216870885513731,-1.1724856598354632,disgust,fear,1
0.9134751733440748,1.5327804374197012,-0.4412874913984511,-0.5818922084281833,0.2390286608515797,0.189439843053877,-0.1440945799285325,./emotion-fmri-neu/cp006_beta_fear_neutral_c0.nii.gz,6,fear,neutral,1.1961245405804637,-0.5716197841538888,0.1192621177601765,-0.3717138177899587,-0.0158377638329696,-0.752668618624807,0.4081159910121366,1.289081460301588,2.487719729777312,-1.331000775911921,-0.2692953848374058,0.3849808857354027,0.6357909340882407,0.0591727375371161,-1.328387965699512,fear,anger,1
0.9722622997407112,1.3984410105727896,0.2284988300682238,0.2222748808961085,0.5373641214552951,0.2205057073927665,-0.2813772624862756,./emotion-fmri-neu/cp007_beta_fear_incongruent_c0.nii.gz,7,fear,incongruent,1.2940500196864626,-0.0850945393412422,-0.079387193059912,-0.450069902329791,0.066021806341768,0.2538899245804138,-0.161772293643669,0.9673752715225624,3.0741290012547573,0.6424053555979453,0.9547789555325265,0.2767243899463368,0.7346767318092814,0.2690022411472495,-0.8097374987293382,fear,disgust,1
0.9757268539158154,1.9834983734689544,1.492310687266312,1.0214272247977794,-0.5440920920815561,-0.4461228408926465,-0.4828720303864704,./emotion-fmri-neu/cp021_beta_anger_neutral_c0.nii.gz,21,anger,neutral,1.2536833015488484,-0.3878939277687121,-0.8568080705249214,-1.0771700174333014,-0.7942981164080515,-1.3393136220099084,1.81076570860562,1.9968596257416933,2.9578286547556805,1.083553593045794,-0.5447442288935852,-0.8863514878133693,0.1595533709639554,-0.591821167992759,-2.0727615037308604,anger,fear,1
1.014477451319334,1.6078135591440323,-1.0980391202454327,-0.6048676490732201,0.7038254822001998,0.316487584329637,0.8472504398241217,./emotion-fmri-neu/cp011_beta_fear_neutral_c0.nii.gz,11,fear,neutral,1.2629346262905,-2.6458241157481983,0.2626307320920662,-0.0962848265263485,0.403306089701872,-0.0234992549499512,-0.7479795505501183,1.4555769021241574,3.2234912468532406,-0.5978646635802317,0.4530624301485623,-0.197792690593416,0.7611673654217003,0.441438501308813,0.2193187908937604,fear,anger,1
1.017440190837387,1.5271203896537116,0.0424075445042965,-0.4728950323280665,1.1797498792180334,0.9723087485664126,0.9287980082720404,./emotion-fmri-neu/cp014_beta_anger_neutral_c0.nii.gz,14,anger,neutral,1.3272254554180305,-7.353827119696413,0.1742079722690568,0.4155672658457456,1.0781438745370415,1.2110838155240011,-1.6894923639024302,1.179638092040859,1.9635178488157856,2.560408361474737,1.5662053281559714,1.771365653700081,1.268587010501547,0.942391186719561,1.2211451662554895,anger,disgust,1
1.020385750826602,1.3094114269818795,-0.410860525903339,-0.2743004088089338,-0.0048250567241078,-0.3140876407728274,-0.4905940571367953,./emotion-fmri-neu/cp006_beta_fear_congruent_c0.nii.gz,6,fear,congruent,1.3984256361482263,-0.3531944624065202,-1.0008507443857888,-0.8315581616803905,-0.0011932577202114,-0.8908014892220417,-0.4583203731320181,0.6372935176090356,1.8791326512163635,-0.2404327106213788,-0.2084109756318347,-0.0926129855984838,0.3266077888255835,-0.2907564094786442,-1.4996114973515138,fear,disgust,1
1.0219331354717385,1.7284994035184262,-0.1382358991654536,-0.3329372371473922,0.9656394340159098,0.967662437174847,-0.0383568886174657,./emotion-fmri-neu/cp027_beta_fear_congruent_c0.nii.gz,27,fear,congruent,1.2508239152389058,0.0075839302245979,1.1266902447799605,0.9223576559981214,0.453732682977752,0.5229690178023262,1.0126733007510311,1.6779551718136916,2.735650827025529,-1.4173031288009554,1.869525756892112,1.1353854276368618,1.2280273082334563,0.8236066113230663,0.1964644502138598,fear,anger,1
1.0292135479755262,1.7094028995655888,-0.1920278972952299,0.1498690065425829,0.2217752226092514,0.0272170380790462,0.8180856529378396,./emotion-fmri-neu/cp003_beta_anger_neutral_c0.nii.gz,3,anger,neutral,1.3192635174030378,0.410854089475112,-0.0521330024937458,0.0506446680820682,-0.0184056745172597,-0.5602702628565259,-0.1406170497557266,1.46578596566464,2.6709759551939944,-0.0057858240298261,-0.3675020938670386,-0.6759004445142769,0.6975373280917861,-0.1110055512770323,-1.657068062378798,anger,fear,1
1.0892340282839224,1.579951949265017,-1.049695983329302,-0.7370566725744755,-0.0423254744259943,-0.047736610839728,0.1015242212654655,./emotion-fmri-neu/cp003_beta_disgust_incongruent_c0.nii.gz,3,disgust,incongruent,1.5559515089820322,-1.4127345557737558,-0.7795082473459686,-0.4568054487371613,-0.133272658493957,-0.3479362409469237,-1.2845823238224137,0.8132846398561857,2.654642040589253,-0.4371101544017175,-0.6692717932024497,-0.5493203027774664,0.4650610102380094,-0.1629927243032624,-1.30532636555282,disgust,fear,1
1.1074586448953971,0.3734338074036817,-0.0495561039483895,-0.4384224004605903,1.1013539352377013,0.906391344628023,1.4385286903980714,./emotion-fmri-neu/cp005_beta_fear_neutral_c0.nii.gz,5,fear,neutral,0.7115069777418563,-0.9791787147345452,0.8563219301890644,0.4418850977523629,0.7562520848199062,0.2467527028295762,0.2065031600231718,0.8371533916949673,4.342810536128517,-0.4992637801293552,1.6172821970417066,0.230344090656342,1.1670968999473053,0.8012227610415265,-0.5370832361779786,fear,disgust,1
1.1470700418407007,1.858799780164376,-1.2840605255488786,-0.6842228502944405,0.9389889270910308,0.6794731532976556,1.2999101935080335,./emotion-fmri-neu/cp023_beta_disgust_neutral_c0.nii.gz,23,disgust,neutral,1.8409557506133127,-0.5764431640254257,0.3896644465704758,-0.1916546237120972,0.5825814099213892,0.0877140041012566,-0.2062867916127587,0.7369496755340471,3.7254286814451127,-1.783340897536167,0.6106489458996216,0.9062260679205868,1.2979516115849143,0.5063031943247542,-0.5455108733329149,disgust,anger,1
1.1650725418252423,2.0870512345652434,0.1782475573355293,0.5439702862534467,0.8379298092591344,0.8061456024916049,0.9978647210836316,./emotion-fmri-neu/cp029_beta_anger_congruent_c0.nii.gz,29,anger,congruent,1.7985089545645967,0.3545293383456785,0.6458694502560118,-0.0509663631449124,0.3741187101754186,0.3451250425848176,1.0563416128978054,1.2145695590647718,4.086955413427491,-0.2771102508204097,0.6573227272000708,0.6350147683814684,1.2575187966291757,0.6316967451342489,-0.573836551667661,anger,fear,1
1.1950512633836925,1.5153657113802117,-0.425231857179964,-0.0658314803433671,0.8492369871577562,1.0232010433840872,1.070505078651096,./emotion-fmri-neu/cp003_beta_fear_congruent_c0.nii.gz,3,fear,congruent,1.886422096864188,-0.220817805612691,0.2695111190988019,0.4407257894250604,0.6785908913828711,1.2980497282801062,-0.4384234811949868,0.1174717680781273,1.840143066227337,-0.0796559924859394,0.412075233491932,1.694786168788665,1.2143471143393492,0.7867617012566447,0.5236187885220955,fear,anger,1
1.2225558887809842,1.0636639942432622,0.3102633658882291,0.8519847983734565,0.1989211162618888,0.369331166058883,0.0809809141521716,./emotion-fmri-neu/cp026_beta_anger_congruent_c0.nii.gz,26,anger,congruent,1.0801640136471036,2.109284468894314,0.3897092809057771,-0.3025577592152689,-0.5475569595992961,-0.8813561116380163,0.0281021933285006,1.3073241495080403,4.648101362915655,0.766480839946891,-0.299783962662198,0.3112171715426445,0.7470592655479761,0.0700725213106864,-1.7110964017373305,anger,disgust,1
1.2576728434257232,1.5304568911993737,1.224317738509473,1.3150112600743442,0.2613224185496975,0.563660008688122,-0.6694859664752133,./emotion-fmri-neu/cp014_beta_disgust_congruent_c0.nii.gz,14,disgust,congruent,1.5850096842342718,5.412450649622209,-0.3934738435255127,-0.7161925529586032,0.3829148214877468,0.4336690548528637,1.0537236460482156,0.9645111842298352,1.4173931225670162,0.6352892829841156,0.74181368413681,1.4095411561740143,0.8026715763935935,0.3179339360906348,-0.032124074276782,disgust,fear,1
1.259769881530673,2.1780684941533077,0.4718423062128221,0.4880599026223594,0.8268190877023165,1.0350725756135322,0.0624628025690571,./emotion-fmri-neu/cp027_beta_disgust_congruent_c0.nii.gz,27,disgust,congruent,1.7582074661310376,-0.7621507233414767,0.7064554020331784,0.3467143855055591,0.6961519646756585,0.0126257155985578,1.1421794008023094,1.6579343774284256,2.801581298343337,0.1259043911752918,2.120437131158319,1.5383171447232753,1.3652297867303085,0.7573404018075807,-1.453794948132617,disgust,fear,1
